bioproject,biosample,sra,lat_start,lat_end,long_start,long_end,size_low,size_up,nitrate,Chlorophyll,oxy,Salinity,temperature,depth,coor1,coor2,size
PRJEB6609,SAMEA2731821,ERR1711920,31.8103,31.8248,-64.1348,-64.1213,5,20,-0.149488,0.105139,213.557667,36.596858,20.490883,5,latitudeN=31.8103,longitudeE=-64.1348,(5-20)
PRJEB6609,SAMEA2621263,ERR1711908,-30.1367,-30.1885,-43.2899,-43.2831,0.8,&gt;,-0.385346,0.053173,221.47475,36.32425,19.854083,5,latitudeN=-30.1367,longitudeE=-43.2899,(0.8-&gt;)
PRJEB6609,SAMEA2622159,ERR1712068,-12.9794,-12.9057,-96.0232,-96.155,3,&gt;,21.068385,0.121464,0.70843,34.840218,13.014573,177,latitudeN=-12.9794,longitudeE=-96.0232,(3-&gt;)
PRJEB6609,SAMEA2622369,ERR1712098,2.0649,2.1008,-84.5546,-84.5107,0.8,3,33.915981,0,2.516667,34.79985,11.3158,380,latitudeN=2.0649,longitudeE=-84.5546,(0.8-3)
PRJEB6609,SAMEA2657036,ERR1711992,-16.9581,-16.9572,-100.6588,-100.662,20,180,2.568726,0.203347,208.8654,35.97144,22.76873,5,latitudeN=-16.9581,longitudeE=-100.6588,(20-180)
PRJEB6609,SAMEA2623226,ERR1712091,32.931,32.9923,-121.8645,-121.8558,0.8,&gt;,-0.595237,0.45368,222.43615,33.494955,17.27271,30,latitudeN=32.931,longitudeE=-121.8645,(0.8-&gt;)
PRJEB6609,SAMEA2622232,ERR1711982,-5.2669,-5.2476,-85.2732,-85.3343,5,20,20.328327,0.728939,103.916711,34.900284,19.566255,40,latitudeN=-5.2669,longitudeE=-85.2732,(5-20)
PRJEB6609,SAMEA2623090,ERR1711883,31.5168,31.4813,-159.046,-159.088,0.8,&gt;,0.732507,0.276677,225.501338,34.36909,15.284298,115,latitudeN=31.5168,longitudeE=-159.046,(0.8-&gt;)
PRJEB6609,SAMEA2620523,ERR1712053,-21.4689,-21.4513,54.3066,54.2757,20,200,0.244232,0.266374,202.818333,34.945892,24.866483,80,latitudeN=-21.4689,longitudeE=54.3066,(20-200)
PRJEB6609,SAMEA2731900,ERR1712101,0.0348,0.0378,-153.7857,-153.7977,180,2000,4.234637,0.439034,177.237542,35.132908,26.082554,40,latitudeN=0.0348,longitudeE=-153.7857,(180-2000)
PRJEB6609,SAMEA2656955,ERR1711860,41.6663,43.5943,2.7994,7.3321,20,180,99999,99999,99999,99999,99999,5,latitudeN=41.6663,longitudeE=2.7994,(20-180)
PRJEB6609,SAMEA2732843,ERR1711972,31.4868,31.4839,-159.0749,-159.0813,5,20,0.022689,0.026898,197.853333,35.18785,25.10765,5,latitudeN=31.4868,longitudeE=-159.0749,(5-20)
PRJEB6609,SAMEA2619398,ERR1712047,36.5533,35.5571,-6.5669,-6.5586,5,20,99999,0.078,99999,36.6324,20.5251,5,latitudeN=36.5533,longitudeE=-6.5669,(5-20)
PRJEB6609,SAMEA2621263,ERR1007415,-30.1367,-30.1885,-43.2899,-43.2831,0.8,&gt;,-0.385346,0.053173,221.47475,36.32425,19.854083,5,latitudeN=-30.1367,longitudeE=-43.2899,(0.8-&gt;)
PRJEB6609,SAMEA2621208,ERR1007416,-20.9354,-21.0073,-35.1803,-35.3344,0.8,&gt;,0.030608,0.033622,206.194333,37.101367,23.349542,5,latitudeN=-20.9354,longitudeE=-35.1803,(0.8-&gt;)
PRJEB6609,SAMEA2621280,ERR1007417,-30.1484,-30.1495,-43.2705,-43.2486,0.8,&gt;,0.478929,0.226052,217.140667,36.27495,19.30925,120,latitudeN=-30.1484,longitudeE=-43.2705,(0.8-&gt;)
PRJEB6609,SAMEA2621225,ERR1007418,-21.0292,-21.0675,-35.3498,-35.3923,0.8,&gt;,0.580918,0.150865,203.814833,36.724683,21.643283,150,latitudeN=-21.0292,longitudeE=-35.3498,(0.8-&gt;)
PRJEB6609,SAMEA2624983,ERR550515,33.9178,33.9176,32.8849,32.8828,20,180,-0.74885,0.0084,207.567167,39.425058,20.45375,5,latitudeN=33.9178,longitudeE=32.8849,(20-180)
PRJEB6609,SAMEA2591093,ERR550521,42.2038,42.1874,17.715,17.7189,0.8,5,99999,0.0419,221.457208,38.201396,17.321979,5,latitudeN=42.2038,longitudeE=17.715,(0.8-5)
PRJEB6609,SAMEA2591118,ERR550531,33.9179,33.9203,32.898,32.8411,5,20,-0.447961,0.01585,207.738375,39.425208,20.460612,5,latitudeN=33.9179,longitudeE=32.898,(5-20)
PRJEB6609,SAMEA2624979,ERR550528,42.1735,42.1715,17.7175,17.7178,20,180,99999,0.0276,222.914083,38.215158,17.007383,5,latitudeN=42.1735,longitudeE=17.7175,(20-180)
PRJEB6609,SAMEA2591095,ERR550524,42.2038,42.1874,17.715,17.7189,0.8,5,99999,0.0419,221.457208,38.201396,17.321979,5,latitudeN=42.2038,longitudeE=17.715,(0.8-5)
PRJEB6609,SAMEA2624979,ERR550538,42.1735,42.1715,17.7175,17.7178,20,180,99999,0.0276,222.914083,38.215158,17.007383,5,latitudeN=42.1735,longitudeE=17.7175,(20-180)
PRJEB6609,SAMEA2591131,ERR550535,33.9235,33.93,32.8118,32.7322,5,20,0.254406,0.042495,218.132538,39.255952,18.979535,70,latitudeN=33.9235,longitudeE=32.8118,(5-20)
PRJEB6609,SAMEA2591096,ERR550533,42.2038,42.1874,17.715,17.7189,5,20,99999,0.0419,221.457208,38.201396,17.321979,5,latitudeN=42.2038,longitudeE=17.715,(5-20)
PRJEB6609,SAMEA2624976,ERR550513,42.1694,42.169,17.7179,17.718,20,180,99999,0.0774,226.595929,38.340893,15.868114,50,latitudeN=42.1694,longitudeE=17.7179,(20-180)
PRJEB6609,SAMEA2591117,ERR550511,33.9179,33.9203,32.898,32.8411,0.8,5,-0.447961,0.01585,207.738375,39.425208,20.460612,5,latitudeN=33.9179,longitudeE=32.898,(0.8-5)
PRJEB6609,SAMEA2624977,ERR550520,33.9189,33.9197,32.8532,32.847,20,180,-0.887964,0.048429,219.195786,39.2128,17.8897,70,latitudeN=33.9189,longitudeE=32.8532,(20-180)
PRJEB6609,SAMEA2624979,ERR550522,42.1735,42.1715,17.7175,17.7178,20,180,99999,0.0276,222.914083,38.215158,17.007383,5,latitudeN=42.1735,longitudeE=17.7175,(20-180)
PRJEB6609,SAMEA2591077,ERR550537,37.0541,37.0397,1.9478,1.9501,0.8,5,99999,0.553274,99999,99999,17.36746,42,latitudeN=37.0541,longitudeE=1.9478,(0.8-5)
PRJEB6609,SAMEA2611381,ERR550519,42.1646,42.1625,17.736,17.7382,180,2000,99999,0.083,225.596667,38.5178,14.9571,50,latitudeN=42.1646,longitudeE=17.736,(180-2000)
PRJEB6609,SAMEA2611379,ERR550539,42.1694,42.169,17.7179,17.718,20,180,99999,0.0774,226.595929,38.340893,15.868114,50,latitudeN=42.1694,longitudeE=17.7179,(20-180)
PRJEB6609,SAMEA2624981,ERR550523,42.1646,42.1625,17.736,17.7382,180,2000,99999,0.083,225.596667,38.5178,14.9571,50,latitudeN=42.1646,longitudeE=17.736,(180-2000)
PRJEB6609,SAMEA2624978,ERR550512,33.9184,33.9187,32.86,32.8553,180,2000,-0.147072,0.0233,207.909583,39.425358,20.467475,5,latitudeN=33.9184,longitudeE=32.86,(180-2000)
PRJEB6609,SAMEA2611384,ERR550525,33.9178,33.9176,32.8849,32.8828,20,180,-0.74885,0.0084,207.567167,39.425058,20.45375,5,latitudeN=33.9178,longitudeE=32.8849,(20-180)
PRJEB6609,SAMEA2611383,ERR550534,42.1916,42.1898,17.7175,17.7176,180,2000,99999,0.0562,220.000333,38.187633,17.636575,5,latitudeN=42.1916,longitudeE=17.7175,(180-2000)
PRJEB6609,SAMEA2624982,ERR550518,42.1916,42.1898,17.7175,17.7176,180,2000,99999,0.0562,220.000333,38.187633,17.636575,5,latitudeN=42.1916,longitudeE=17.7175,(180-2000)
PRJEB6609,SAMEA2591130,ERR550526,33.9235,33.93,32.8118,32.7322,0.8,5,0.254406,0.042495,218.132538,39.255952,18.979535,70,latitudeN=33.9235,longitudeE=32.8118,(0.8-5)
PRJEB6609,SAMEA2624979,ERR550516,42.1735,42.1715,17.7175,17.7178,20,180,99999,0.0276,222.914083,38.215158,17.007383,5,latitudeN=42.1735,longitudeE=17.7175,(20-180)
PRJEB6609,SAMEA2591103,ERR550514,42.1735,42.1659,17.7252,17.7285,0.8,5,99999,0.0599,224.786708,38.472729,15.194062,55,latitudeN=42.1735,longitudeE=17.7252,(0.8-5)
PRJEB6609,SAMEA2591105,ERR550527,42.1735,42.1659,17.7252,17.7285,0.8,5,99999,0.0599,224.786708,38.472729,15.194062,55,latitudeN=42.1735,longitudeE=17.7252,(0.8-5)
PRJEB6609,SAMEA2611385,ERR550532,42.1735,42.1715,17.7175,17.7178,20,180,99999,0.0276,222.914083,38.215158,17.007383,5,latitudeN=42.1735,longitudeE=17.7175,(20-180)
PRJEB6609,SAMEA2624979,ERR550536,42.1735,42.1715,17.7175,17.7178,20,180,99999,0.0276,222.914083,38.215158,17.007383,5,latitudeN=42.1735,longitudeE=17.7175,(20-180)
PRJEB6609,SAMEA2624980,ERR550517,33.9184,33.9187,32.86,32.8553,180,2000,-0.147072,0.0233,207.909583,39.425358,20.467475,5,latitudeN=33.9184,longitudeE=32.86,(180-2000)
PRJEB6609,SAMEA2611379,ERR550529,42.1694,42.169,17.7179,17.718,20,180,99999,0.0774,226.595929,38.340893,15.868114,50,latitudeN=42.1694,longitudeE=17.7179,(20-180)
PRJEB6609,SAMEA2591106,ERR550530,42.1735,42.1659,17.7252,17.7285,5,20,99999,0.0599,224.786708,38.472729,15.194062,55,latitudeN=42.1735,longitudeE=17.7252,(5-20)
PRJEB6605,SAMEA2657029,ERR1013385,-30.2163,-30.2246,-43.275,-43.2723,5,20,-0.415012,0.026898,221.56175,36.323142,20.079183,5,latitudeN=-30.2163,longitudeE=-43.275,(5-20)
PRJEB6605,SAMEA2657029,ERR1013384,-30.2163,-30.2246,-43.275,-43.2723,5,20,-0.415012,0.026898,221.56175,36.323142,20.079183,5,latitudeN=-30.2163,longitudeE=-43.275,(5-20)
PRJEB6605,SAMEA2591060,ERR550396,37.051,37.0465,1.9378,1.9426,0.8,5,99999,0.0812,99999,37.4911,23.82575,5,latitudeN=37.051,longitudeE=1.9378,(0.8-5)
PRJEB6605,SAMEA2611383,ERR550399,42.1916,42.1898,17.7175,17.7176,180,2000,99999,0.0562,220.000333,38.187633,17.636575,5,latitudeN=42.1916,longitudeE=17.7175,(180-2000)
PRJEB6605,SAMEA2591106,ERR550383,42.1735,42.1659,17.7252,17.7285,5,20,99999,0.0599,224.786708,38.472729,15.194062,55,latitudeN=42.1735,longitudeE=17.7252,(5-20)
PRJEB6605,SAMEA2624981,ERR550378,42.1646,42.1625,17.736,17.7382,180,2000,99999,0.083,225.596667,38.5178,14.9571,50,latitudeN=42.1646,longitudeE=17.736,(180-2000)
PRJEB6605,SAMEA2624983,ERR550395,33.9178,33.9176,32.8849,32.8828,20,180,-0.74885,0.0084,207.567167,39.425058,20.45375,5,latitudeN=33.9178,longitudeE=32.8849,(20-180)
PRJEB6605,SAMEA2624976,ERR550380,42.1694,42.169,17.7179,17.718,20,180,99999,0.0774,226.595929,38.340893,15.868114,50,latitudeN=42.1694,longitudeE=17.7179,(20-180)
PRJEB6605,SAMEA2591105,ERR550400,42.1735,42.1659,17.7252,17.7285,0.8,5,99999,0.0599,224.786708,38.472729,15.194062,55,latitudeN=42.1735,longitudeE=17.7252,(0.8-5)
PRJEB6605,SAMEA2591118,ERR550398,33.9179,33.9203,32.898,32.8411,5,20,-0.447961,0.01585,207.738375,39.425208,20.460612,5,latitudeN=33.9179,longitudeE=32.898,(5-20)
PRJEB6605,SAMEA2591078,ERR550388,37.0541,37.0397,1.9478,1.9501,5,20,99999,0.553274,99999,99999,17.36746,42,latitudeN=37.0541,longitudeE=1.9478,(5-20)
PRJEB6605,SAMEA2625588,ERR550402,37.0112,37.0085,1.946,1.9452,20,180,99999,0.2992,99999,37.102133,17.172933,42,latitudeN=37.0112,longitudeE=1.946,(20-180)
PRJEB6605,SAMEA2611380,ERR550381,37.0299,37.0255,1.9575,1.953,20,180,99999,0.0812,99999,37.4911,23.82575,5,latitudeN=37.0299,longitudeE=1.9575,(20-180)
PRJEB6605,SAMEA2591116,ERR550394,33.9179,33.9203,32.898,32.8411,5,20,-0.447961,0.01585,207.738375,39.425208,20.460612,5,latitudeN=33.9179,longitudeE=32.898,(5-20)
PRJEB6605,SAMEA2624978,ERR550385,33.9184,33.9187,32.86,32.8553,180,2000,-0.147072,0.0233,207.909583,39.425358,20.467475,5,latitudeN=33.9184,longitudeE=32.86,(180-2000)
PRJEB6605,SAMEA2625587,ERR550397,33.9189,33.9197,32.8532,32.847,20,180,-0.887964,0.048429,219.195786,39.2128,17.8897,70,latitudeN=33.9189,longitudeE=32.8532,(20-180)
PRJEB6605,SAMEA2591117,ERR550404,33.9179,33.9203,32.898,32.8411,0.8,5,-0.447961,0.01585,207.738375,39.425208,20.460612,5,latitudeN=33.9179,longitudeE=32.898,(0.8-5)
PRJEB6605,SAMEA2591060,ERR550403,37.051,37.0465,1.9378,1.9426,0.8,5,99999,0.0812,99999,37.4911,23.82575,5,latitudeN=37.051,longitudeE=1.9378,(0.8-5)
PRJEB6605,SAMEA2624977,ERR550391,33.9189,33.9197,32.8532,32.847,20,180,-0.887964,0.048429,219.195786,39.2128,17.8897,70,latitudeN=33.9189,longitudeE=32.8532,(20-180)
PRJEB6605,SAMEA2624980,ERR550401,33.9184,33.9187,32.86,32.8553,180,2000,-0.147072,0.0233,207.909583,39.425358,20.467475,5,latitudeN=33.9184,longitudeE=32.86,(180-2000)
PRJEB6605,SAMEA2591130,ERR550390,33.9235,33.93,32.8118,32.7322,0.8,5,0.254406,0.042495,218.132538,39.255952,18.979535,70,latitudeN=33.9235,longitudeE=32.8118,(0.8-5)
PRJEB6605,SAMEA2591131,ERR550379,33.9235,33.93,32.8118,32.7322,5,20,0.254406,0.042495,218.132538,39.255952,18.979535,70,latitudeN=33.9235,longitudeE=32.8118,(5-20)
PRJEB6605,SAMEA2625587,ERR550392,33.9189,33.9197,32.8532,32.847,20,180,-0.887964,0.048429,219.195786,39.2128,17.8897,70,latitudeN=33.9189,longitudeE=32.8532,(20-180)
PRJEB6605,SAMEA2611380,ERR550393,37.0299,37.0255,1.9575,1.953,20,180,99999,0.0812,99999,37.4911,23.82575,5,latitudeN=37.0299,longitudeE=1.9575,(20-180)
PRJEB6605,SAMEA2591116,ERR550389,33.9179,33.9203,32.898,32.8411,5,20,-0.447961,0.01585,207.738375,39.425208,20.460612,5,latitudeN=33.9179,longitudeE=32.898,(5-20)
PRJEB6605,SAMEA2591095,ERR550386,42.2038,42.1874,17.715,17.7189,0.8,5,99999,0.0419,221.457208,38.201396,17.321979,5,latitudeN=42.2038,longitudeE=17.715,(0.8-5)
PRJEB6605,SAMEA2624982,ERR550382,42.1916,42.1898,17.7175,17.7176,180,2000,99999,0.0562,220.000333,38.187633,17.636575,5,latitudeN=42.1916,longitudeE=17.7175,(180-2000)
PRJEB6605,SAMEA2591096,ERR550384,42.2038,42.1874,17.715,17.7189,5,20,99999,0.0419,221.457208,38.201396,17.321979,5,latitudeN=42.2038,longitudeE=17.715,(5-20)
PRJEB6605,SAMEA2625588,ERR550387,37.0112,37.0085,1.946,1.9452,20,180,99999,0.2992,99999,37.102133,17.172933,42,latitudeN=37.0112,longitudeE=1.946,(20-180)
